itinerary_id,Booking_ID,created_at,overall_rating
13509,INN20073,2018-10-16,
13510,INN20074,2018-06-01,
13511,INN20078,2017-10-09,
13512,INN20081,2018-03-29,
13513,INN20083,2017-09-07,
13514,INN20084,2018-09-15,
13515,INN20085,2017-09-12,
13516,INN20087,2018-09-08,
13517,INN20088,2018-07-16,
13518,INN20089,2018-03-30,
13519,INN20090,2018-03-28,
13520,INN20091,2017-09-07,
13521,INN20092,2017-12-26,
13522,INN20093,2017-11-19,
13523,INN20094,2018-09-18,
13524,INN20096,2017-09-11,
13525,INN20097,2018-05-09,
13526,INN20100,2018-06-13,
13527,INN20101,2018-07-16,
13528,INN20103,2018-11-14,
13529,INN20104,2018-07-03,
13530,INN20105,2018-01-27,
13531,INN20108,2018-03-22,
13532,INN20110,2017-12-04,
13533,INN20111,2018-08-13,
13534,INN20114,2018-11-04,
13535,INN20115,2017-11-08,
13536,INN20118,2018-02-24,
13537,INN20119,2018-08-05,
13538,INN20120,2018-10-09,
13539,INN20121,2018-07-14,
13540,INN20124,2018-04-06,
13541,INN20126,2018-05-10,
13542,INN20128,2018-08-28,
13543,INN20129,2018-10-23,
13544,INN20131,2018-10-07,
13545,INN20132,2018-08-21,
13546,INN20133,2018-01-15,
13547,INN20134,2017-09-04,
13548,INN20135,2017-11-26,
13549,INN20136,2018-10-13,
13550,INN20138,2018-05-16,
13551,INN20139,2018-05-31,
13552,INN20141,2018-06-18,
13553,INN20142,2018-12-29,
13554,INN20143,2018-01-27,
13555,INN20144,2018-12-30,
13556,INN20145,2018-03-16,
13557,INN20146,2018-11-02,
13558,INN20148,2018-12-09,
13559,INN20150,2018-09-11,
13560,INN20151,2018-12-23,
13561,INN20153,2018-09-15,
13562,INN20155,2018-05-26,
13563,INN20156,2018-03-26,
13564,INN20158,2018-03-20,
13565,INN20159,2018-05-22,
13566,INN20160,2018-10-01,
13567,INN20161,2018-01-19,
13568,INN20162,2017-12-19,
13569,INN20164,2017-10-09,
13570,INN20165,2018-12-10,
13571,INN20167,2018-06-03,
13572,INN20170,2018-06-17,
13573,INN20173,2018-12-09,
13574,INN20174,2018-07-09,
13575,INN20176,2018-08-12,
13576,INN20180,2018-10-25,
13577,INN20181,2017-10-04,
13578,INN20182,2018-06-06,
13579,INN20183,2018-04-17,
13580,INN20185,2018-09-23,
13581,INN20186,2018-02-03,
13582,INN20188,2018-09-14,
13583,INN20193,2018-05-18,
13584,INN20194,2018-11-12,
13585,INN20195,2018-05-06,
13586,INN20196,2018-05-21,
13587,INN20198,2018-03-05,
13588,INN20200,2018-04-14,
13589,INN20201,2018-07-12,
13590,INN20203,2018-07-25,
13591,INN20205,2017-12-27,
13592,INN20206,2018-09-26,
13593,INN20207,2017-12-30,
13594,INN20208,2018-04-24,
13595,INN20209,2018-03-13,
13596,INN20210,2018-03-24,
13597,INN20211,2017-09-17,
13598,INN20214,2018-06-17,
13599,INN20215,2018-06-06,
13600,INN20216,2018-05-13,
13601,INN20219,2017-09-16,
13602,INN20220,2018-06-02,
13603,INN20221,2018-03-09,
13604,INN20225,2018-08-01,
13605,INN20226,2018-03-10,
13606,INN20227,2018-06-19,
13607,INN20228,2018-10-16,
13608,INN20231,2018-11-21,
13609,INN20232,2018-09-09,
13610,INN20233,2017-09-18,
13611,INN20234,2018-03-28,
13612,INN20236,2017-09-18,
13613,INN20237,2017-08-10,
13614,INN20238,2018-11-29,
13615,INN20239,2018-01-23,
13616,INN20240,2018-11-11,
13617,INN20241,2018-06-13,
13618,INN20243,2018-12-08,
13619,INN20244,2017-11-20,
13620,INN20246,2018-03-02,
13621,INN20247,2018-03-28,
13622,INN20248,2018-05-16,
13623,INN20249,2018-05-06,
13624,INN20250,2018-10-12,
13625,INN20251,2018-06-13,
13626,INN20252,2017-09-17,
13627,INN20253,2018-01-04,
13628,INN20254,2018-03-21,
13629,INN20255,2018-04-10,
13630,INN20257,2018-03-17,
13631,INN20258,2017-08-26,
13632,INN20259,2018-03-06,
13633,INN20260,2018-07-04,
13634,INN20262,2018-09-01,
13635,INN20264,2018-10-20,
13636,INN20265,2018-02-21,
13637,INN20266,2018-10-03,
13638,INN20267,2018-06-07,
13639,INN20268,2017-08-12,
13640,INN20269,2017-10-04,
13641,INN20270,2018-10-07,
13642,INN20271,2018-11-13,
13643,INN20272,2017-09-23,
13644,INN20273,2017-12-16,
13645,INN20274,2018-04-09,
13646,INN20275,2017-12-31,
13647,INN20277,2018-04-28,
13648,INN20278,2018-11-23,
13649,INN20279,2018-06-11,
13650,INN20280,2018-10-13,
13651,INN20282,2017-12-03,
13652,INN20283,2018-12-26,
13653,INN20293,2018-06-06,
13654,INN20295,2018-03-25,
13655,INN20296,2018-09-11,
13656,INN20298,2017-12-29,
13657,INN20299,2018-01-03,
13658,INN20300,2018-08-21,
13659,INN20302,2018-12-06,
13660,INN20303,2018-07-15,
13661,INN20304,2017-12-25,
13662,INN20305,2018-02-22,
13663,INN20308,2017-12-29,
13664,INN20309,2017-12-21,
13665,INN20312,2018-09-20,
13666,INN20313,2017-10-06,
13667,INN20314,2017-11-17,
13668,INN20315,2017-09-11,
13669,INN20316,2018-08-21,
13670,INN20318,2018-03-17,
13671,INN20319,2018-07-04,
13672,INN20320,2018-09-27,
13673,INN20321,2018-06-15,
13674,INN20322,2018-06-17,
13675,INN20326,2017-10-23,
13676,INN20327,2018-03-26,
13677,INN20328,2018-08-17,
13678,INN20332,2018-09-16,
13679,INN20333,2018-08-05,
13680,INN20334,2018-10-16,
13681,INN20335,2017-09-18,
13682,INN20336,2018-04-28,
13683,INN20337,2017-09-18,
13684,INN20338,2017-09-17,
13685,INN20340,2018-04-23,
13686,INN20341,2018-03-12,
13687,INN20342,2018-10-31,
13688,INN20345,2017-09-17,
13689,INN20346,2018-08-05,
13690,INN20348,2018-02-03,
13691,INN20349,2017-08-14,
13692,INN20350,2018-09-18,
13693,INN20351,2017-10-05,
13694,INN20352,2018-06-10,
13695,INN20353,2018-12-29,
13696,INN20354,2017-11-01,
13697,INN20355,2018-09-09,
13698,INN20356,2018-12-02,
13699,INN20358,2018-09-12,
13700,INN20359,2018-02-04,
13701,INN20360,2018-04-08,
13702,INN20361,2018-09-27,
13703,INN20365,2018-01-21,
13704,INN20366,2018-06-03,
13705,INN20367,2018-05-30,
13706,INN20368,2017-08-14,
13707,INN20369,2018-06-14,
13708,INN20370,2017-12-09,
13709,INN20372,2018-04-08,
13710,INN20374,2017-08-14,
13711,INN20377,2018-09-25,
13712,INN20378,2018-04-12,
13713,INN20379,2018-11-30,
13714,INN20380,2017-10-13,
13715,INN20381,2018-09-25,
13716,INN20384,2018-04-23,
13717,INN20385,2018-04-09,
13718,INN20386,2017-10-02,
13719,INN20387,2017-10-27,
13720,INN20390,2018-06-21,
13721,INN20391,2018-04-03,
13722,INN20392,2018-10-30,
13723,INN20393,2017-09-14,
13724,INN20395,2018-04-20,
13725,INN20396,2018-06-22,
13726,INN20397,2018-05-17,
13727,INN20398,2018-04-06,
13728,INN20399,2018-06-12,
13729,INN20400,2018-06-27,
13730,INN20401,2018-09-30,
13731,INN20402,2017-09-17,
13732,INN20403,2018-03-15,
13733,INN20405,2018-04-21,
13734,INN20408,2018-04-03,
13735,INN20409,2017-09-06,
13736,INN20411,2018-08-12,
13737,INN20412,2018-12-08,
13738,INN20414,2018-12-16,
13739,INN20415,2018-10-07,
13740,INN20419,2018-05-11,
13741,INN20424,2018-05-22,
13742,INN20426,2018-12-30,
13743,INN20429,2018-07-23,
13744,INN20431,2017-08-18,
13745,INN20432,2018-06-02,
13746,INN20434,2017-12-08,
13747,INN20435,2018-02-02,
13748,INN20436,2017-12-27,
13749,INN20439,2018-03-05,
13750,INN20440,2017-09-04,
13751,INN20441,2018-02-16,
13752,INN20443,2018-05-04,
13753,INN20446,2018-12-01,
13754,INN20447,2018-05-06,
13755,INN20448,2018-12-01,
13756,INN20449,2018-01-19,
13757,INN20450,2017-10-08,
13758,INN20451,2018-12-01,
13759,INN20452,2018-12-21,
13760,INN20454,2017-10-06,
13761,INN20455,2018-07-12,
13762,INN20457,2018-06-14,
13763,INN20458,2018-05-12,
13764,INN20460,2018-02-13,
13765,INN20461,2018-09-02,
13766,INN20464,2018-09-16,
13767,INN20465,2018-10-28,
13768,INN20466,2017-11-05,
13769,INN20467,2018-12-08,
13770,INN20468,2018-12-12,
13771,INN20471,2018-07-27,
13772,INN20472,2017-12-07,
13773,INN20473,2018-05-19,
13774,INN20474,2017-09-04,
13775,INN20475,2018-04-26,
13776,INN20476,2018-06-07,
13777,INN20477,2018-06-07,
13778,INN20478,2017-10-22,
13779,INN20479,2017-09-20,
13780,INN20480,2018-03-11,
13781,INN20482,2018-12-22,
13782,INN20484,2017-10-05,
13783,INN20485,2018-07-10,
13784,INN20486,2018-04-25,
13785,INN20487,2018-10-29,
13786,INN20488,2018-11-18,
13787,INN20489,2017-09-22,
13788,INN20491,2018-09-11,
13789,INN20492,2017-08-06,
13790,INN20493,2017-09-07,
13791,INN20494,2018-12-03,
13792,INN20496,2018-02-19,
13793,INN20497,2018-09-21,
13794,INN20499,2018-02-26,
13795,INN20501,2017-10-01,
13796,INN20502,2018-12-02,
13797,INN20503,2018-08-12,
13798,INN20504,2017-09-18,
13799,INN20505,2018-06-01,
13800,INN20508,2018-04-02,
13801,INN20509,2018-06-14,
13802,INN20510,2018-08-22,
13803,INN20512,2018-12-30,
13804,INN20514,2018-09-22,
13805,INN20515,2018-06-24,
13806,INN20517,2018-07-09,
13807,INN20518,2018-11-16,
13808,INN20519,2017-10-24,
13809,INN20521,2018-08-08,
13810,INN20522,2018-03-17,
13811,INN20525,2018-03-05,
13812,INN20526,2018-09-21,
13813,INN20527,2018-06-24,
13814,INN20528,2018-09-22,
13815,INN20530,2018-06-10,
13816,INN20531,2018-03-17,
13817,INN20532,2018-10-28,
13818,INN20534,2018-07-31,
13819,INN20536,2017-12-24,
13820,INN20539,2018-07-16,
13821,INN20540,2018-11-04,
13822,INN20541,2018-04-24,
13823,INN20543,2018-05-15,
13824,INN20544,2018-04-29,
13825,INN20545,2018-01-04,
13826,INN20548,2018-03-25,
13827,INN20549,2018-02-03,
13828,INN20552,2018-06-29,
13829,INN20553,2018-06-21,
13830,INN20555,2018-02-21,
13831,INN20556,2018-03-19,
13832,INN20559,2018-07-23,
13833,INN20560,2018-06-02,
13834,INN20562,2018-01-27,
13835,INN20563,2018-03-26,
13836,INN20564,2018-12-31,
13837,INN20565,2018-06-02,
13838,INN20566,2018-03-15,
13839,INN20567,2018-09-15,
13840,INN20569,2018-03-12,
13841,INN20572,2017-11-21,
13842,INN20573,2018-09-17,
13843,INN20574,2018-11-09,
13844,INN20575,2018-02-24,
13845,INN20577,2018-05-03,
13846,INN20578,2018-04-16,
13847,INN20579,2018-02-08,
13848,INN20580,2018-04-15,
13849,INN20582,2018-01-27,
13850,INN20583,2018-01-27,
13851,INN20584,2018-10-16,
13852,INN20585,2017-11-20,
13853,INN20586,2018-11-17,
13854,INN20587,2018-07-18,
13855,INN20592,2018-06-14,
13856,INN20593,2018-03-24,
13857,INN20594,2018-06-24,
13858,INN20595,2018-04-22,
13859,INN20596,2018-03-07,
13860,INN20597,2017-08-14,
13861,INN20598,2018-06-26,
13862,INN20599,2018-04-25,
13863,INN20600,2017-10-06,
13864,INN20601,2018-03-11,
13865,INN20602,2017-11-09,
13866,INN20603,2017-10-26,
13867,INN20605,2017-12-09,
13868,INN20606,2018-06-22,
13869,INN20608,2018-10-10,
13870,INN20609,2017-10-13,
13871,INN20610,2017-08-05,
13872,INN20611,2018-06-18,
13873,INN20613,2017-12-09,
13874,INN20615,2017-10-09,
13875,INN20617,2018-11-07,
13876,INN20620,2018-10-04,
13877,INN20622,2017-10-19,
13878,INN20624,2018-06-14,
13879,INN20626,2018-07-27,
13880,INN20627,2018-12-05,
13881,INN20629,2018-02-06,
13882,INN20631,2017-09-20,
13883,INN20634,2017-10-31,
13884,INN20637,2018-09-08,
13885,INN20640,2018-02-03,
13886,INN20642,2018-05-15,
13887,INN20643,2017-10-20,
13888,INN20644,2018-02-22,
13889,INN20645,2018-04-16,
13890,INN20646,2018-05-23,
13891,INN20648,2018-01-14,
13892,INN20649,2018-02-06,
13893,INN20650,2018-09-22,
13894,INN20651,2018-05-12,
13895,INN20652,2018-05-04,
13896,INN20655,2018-09-01,
13897,INN20656,2018-06-02,
13898,INN20658,2017-10-12,
13899,INN20659,2017-11-04,
13900,INN20660,2018-11-25,
13901,INN20661,2018-03-08,
13902,INN20664,2018-06-14,
13903,INN20665,2018-07-17,
13904,INN20666,2018-12-02,
13905,INN20667,2017-10-16,
13906,INN20668,2018-10-25,
13907,INN20669,2018-11-06,
13908,INN20670,2018-11-11,
13909,INN20671,2018-05-10,
13910,INN20672,2018-09-08,
13911,INN20673,2018-04-01,
13912,INN20674,2018-01-19,
13913,INN20675,2018-06-22,
13914,INN20676,2018-10-07,
13915,INN20677,2018-08-30,
13916,INN20680,2018-01-18,
13917,INN20682,2017-10-13,
13918,INN20683,2018-05-13,
13919,INN20687,2018-07-14,
13920,INN20688,2018-12-21,
13921,INN20690,2018-02-12,
13922,INN20691,2018-12-16,
13923,INN20692,2018-02-10,
13924,INN20694,2018-03-17,
13925,INN20695,2018-11-07,
13926,INN20696,2018-01-15,
13927,INN20698,2018-08-23,
13928,INN20700,2018-06-01,
13929,INN20702,2017-12-10,
13930,INN20704,2018-10-13,
13931,INN20705,2018-11-06,
13932,INN20708,2018-03-09,
13933,INN20709,2018-08-06,
13934,INN20710,2018-11-03,
13935,INN20711,2018-09-06,
13936,INN20713,2017-12-12,
13937,INN20714,2018-12-22,
13938,INN20716,2018-08-07,
13939,INN20717,2017-10-25,
13940,INN20719,2018-12-30,
13941,INN20720,2018-08-06,
13942,INN20722,2018-11-03,
13943,INN20725,2017-08-14,
13944,INN20726,2018-07-01,
13945,INN20730,2017-08-10,
13946,INN20732,2018-10-01,
13947,INN20734,2018-07-31,
13948,INN20735,2018-05-03,
13949,INN20736,2018-11-29,
13950,INN20738,2018-01-25,
13951,INN20739,2017-12-29,
13952,INN20740,2018-01-14,
13953,INN20741,2018-10-16,
13954,INN20743,2018-06-10,
13955,INN20744,2018-09-09,
13956,INN20746,2018-06-10,
13957,INN20747,2018-06-09,
13958,INN20748,2018-09-16,
13959,INN20749,2018-05-05,
13960,INN20752,2017-12-26,
13961,INN20754,2018-09-12,
13962,INN20755,2018-05-19,
13963,INN20757,2017-09-08,
13964,INN20759,2018-10-05,
13965,INN20760,2018-09-03,
13966,INN20762,2018-07-11,
13967,INN20763,2018-06-16,
13968,INN20764,2017-10-26,
13969,INN20765,2018-03-23,
13970,INN20766,2018-07-23,
13971,INN20767,2018-11-24,
13972,INN20768,2018-06-12,
13973,INN20770,2018-06-30,
13974,INN20771,2017-11-02,
13975,INN20772,2018-11-07,
13976,INN20773,2018-04-15,
13977,INN20774,2018-02-18,
13978,INN20775,2018-11-07,
13979,INN20781,2017-09-30,
13980,INN20783,2017-12-31,
13981,INN20784,2018-03-22,
13982,INN20785,2018-05-06,
13983,INN20786,2018-05-12,
13984,INN20788,2017-11-28,
13985,INN20789,2017-11-03,
13986,INN20791,2018-06-21,
13987,INN20792,2018-07-08,
13988,INN20793,2017-08-11,
13989,INN20795,2018-07-05,
13990,INN20796,2018-06-20,
13991,INN20797,2018-12-21,
13992,INN20799,2018-07-19,
13993,INN20800,2018-03-02,
13994,INN20801,2018-11-10,
13995,INN20803,2018-07-03,
13996,INN20804,2017-10-19,
13997,INN20805,2018-04-04,
13998,INN20806,2018-12-13,
13999,INN20807,2018-07-28,
14000,INN20808,2018-04-02,
14001,INN20810,2017-09-03,
14002,INN20811,2017-10-16,
14003,INN20812,2018-08-03,
14004,INN20813,2018-04-25,
14005,INN20815,2018-09-18,
14006,INN20816,2018-08-04,
14007,INN20817,2018-10-29,
14008,INN20818,2018-07-13,
14009,INN20819,2018-05-23,
14010,INN20820,2018-09-05,
14011,INN20823,2018-03-11,
14012,INN20825,2017-10-09,
14013,INN20826,2018-02-28,
14014,INN20827,2018-06-24,
14015,INN20828,2017-12-18,
14016,INN20830,2018-02-14,
14017,INN20831,2018-09-05,
14018,INN20834,2017-09-28,
14019,INN20835,2017-10-04,
14020,INN20836,2017-09-17,
14021,INN20838,2018-06-14,
14022,INN20840,2018-11-22,
14023,INN20842,2018-02-23,
14024,INN20843,2018-09-29,
14025,INN20844,2018-05-01,
14026,INN20845,2017-09-18,
14027,INN20847,2018-09-03,
14028,INN20848,2018-09-04,
14029,INN20849,2018-10-04,
14030,INN20850,2018-01-23,
14031,INN20852,2018-09-13,
14032,INN20857,2018-04-29,
14033,INN20860,2018-10-07,
14034,INN20861,2018-06-20,
14035,INN20863,2018-11-19,
14036,INN20866,2018-07-25,
14037,INN20867,2018-07-16,
14038,INN20868,2018-02-24,
14039,INN20870,2018-05-29,
14040,INN20871,2018-09-30,
14041,INN20872,2018-12-28,
14042,INN20873,2018-08-14,
14043,INN20874,2018-04-01,
14044,INN20875,2018-11-14,
14045,INN20876,2018-04-25,
14046,INN20878,2018-02-07,
14047,INN20879,2018-07-08,
14048,INN20880,2017-11-17,
14049,INN20881,2018-05-22,
14050,INN20882,2018-12-23,
14051,INN20883,2018-12-14,
14052,INN20884,2018-07-28,
14053,INN20885,2018-11-29,
14054,INN20886,2018-04-07,
14055,INN20887,2018-09-01,
14056,INN20890,2018-06-26,
14057,INN20892,2018-09-05,
14058,INN20894,2018-02-19,
14059,INN20895,2017-11-10,
14060,INN20896,2018-06-28,
14061,INN20897,2018-11-13,
14062,INN20899,2018-04-23,
14063,INN20902,2018-09-28,
14064,INN20903,2017-08-14,
14065,INN20904,2017-09-14,
14066,INN20905,2018-07-16,
14067,INN20906,2018-04-03,
14068,INN20907,2018-04-06,
14069,INN20908,2017-09-05,
14070,INN20909,2017-09-18,
14071,INN20910,2018-01-15,
14072,INN20916,2017-09-24,
14073,INN20918,2018-04-25,
14074,INN20921,2018-04-06,
14075,INN20922,2017-10-30,
14076,INN20923,2018-09-12,
14077,INN20924,2017-12-10,
14078,INN20926,2017-08-14,
14079,INN20928,2018-07-08,
14080,INN20929,2018-03-11,
14081,INN20930,2018-12-13,
14082,INN20931,2018-07-09,
14083,INN20932,2018-01-04,
14084,INN20933,2018-05-16,
14085,INN20935,2018-09-26,
14086,INN20936,2018-12-19,
14087,INN20937,2018-02-26,
14088,INN20938,2018-08-31,
14089,INN20939,2018-12-05,
14090,INN20940,2018-03-14,
14091,INN20943,2018-06-15,
14092,INN20945,2017-11-13,
14093,INN20947,2018-06-22,
14094,INN20949,2018-12-06,
14095,INN20950,2018-06-08,
14096,INN20952,2018-10-09,
14097,INN20953,2017-09-24,
14098,INN20955,2018-09-15,
14099,INN20956,2017-10-17,
14100,INN20961,2018-05-13,
14101,INN20963,2018-06-05,
14102,INN20964,2018-08-22,
14103,INN20965,2018-12-16,
14104,INN20967,2018-10-23,
14105,INN20970,2018-12-12,
14106,INN20972,2018-05-19,
14107,INN20973,2018-06-08,
14108,INN20974,2018-05-28,
14109,INN20975,2018-09-17,
14110,INN20977,2017-10-13,
14111,INN20978,2018-03-12,
14112,INN20979,2018-06-17,
14113,INN20980,2018-12-16,
14114,INN20981,2018-05-26,
14115,INN20982,2018-09-05,
14116,INN20983,2018-11-02,
14117,INN20984,2018-03-31,
14118,INN20985,2017-10-16,
14119,INN20989,2018-09-26,
14120,INN20990,2018-07-30,
14121,INN20991,2018-09-02,
14122,INN20994,2017-09-20,
14123,INN20995,2018-01-22,
14124,INN20999,2018-10-29,
14125,INN21002,2018-09-22,
14126,INN21003,2018-10-10,
14127,INN21005,2018-08-24,
14128,INN21007,2017-07-11,
14129,INN21008,2018-10-07,
14130,INN21012,2018-01-02,
14131,INN21013,2017-10-16,
14132,INN21015,2018-01-22,
14133,INN21016,2018-12-28,
14134,INN21018,2018-06-30,
14135,INN21020,2017-07-11,
14136,INN21022,2018-03-10,
14137,INN21023,2018-09-22,
14138,INN21027,2018-02-12,
14139,INN21029,2018-09-01,
14140,INN21033,2017-09-14,
14141,INN21034,2018-03-17,
14142,INN21035,2018-11-10,
14143,INN21037,2017-07-01,
14144,INN21038,2017-10-01,
14145,INN21040,2018-01-02,
14146,INN21042,2018-10-10,
14147,INN21043,2018-11-11,
14148,INN21044,2017-11-01,
14149,INN21045,2018-08-07,
14150,INN21046,2017-12-05,
14151,INN21049,2018-09-23,
14152,INN21050,2018-09-12,
14153,INN21051,2018-05-18,
14154,INN21052,2018-07-12,
14155,INN21053,2017-08-26,
14156,INN21054,2018-05-16,
14157,INN21055,2018-12-21,
14158,INN21056,2018-10-03,
14159,INN21057,2018-03-05,
14160,INN21059,2018-06-14,
14161,INN21060,2018-05-30,
14162,INN21061,2018-06-03,
14163,INN21063,2018-09-18,
14164,INN21064,2018-05-31,
14165,INN21067,2017-09-18,
14166,INN21069,2017-09-18,
14167,INN21070,2018-06-24,
14168,INN21071,2018-03-10,
14169,INN21073,2018-01-14,
14170,INN21074,2018-10-12,
14171,INN21075,2017-09-29,
14172,INN21076,2018-04-04,
14173,INN21077,2018-09-05,
14174,INN21079,2017-09-27,
14175,INN21080,2018-09-27,
14176,INN21081,2017-10-07,
14177,INN21082,2017-10-07,
14178,INN21083,2017-10-30,
14179,INN21084,2018-12-27,
14180,INN21085,2018-02-04,
14181,INN21091,2017-11-20,
14182,INN21092,2017-09-26,
14183,INN21093,2018-11-03,
14184,INN21094,2018-12-28,
14185,INN21095,2018-10-09,
14186,INN21096,2017-12-29,
14187,INN21097,2017-09-30,
14188,INN21098,2018-02-13,
14189,INN21099,2017-09-09,
14190,INN21100,2018-03-26,
14191,INN21101,2018-10-25,
14192,INN21102,2018-11-06,
14193,INN21103,2017-10-30,
14194,INN21105,2018-03-27,
14195,INN21107,2018-07-01,
14196,INN21108,2018-04-15,
14197,INN21109,2017-09-24,
14198,INN21110,2018-06-02,
14199,INN21111,2018-10-06,
14200,INN21113,2018-11-26,
14201,INN21114,2018-12-27,
14202,INN21118,2018-06-10,
14203,INN21119,2017-10-31,
14204,INN21120,2018-07-27,
14205,INN21121,2018-05-02,
14206,INN21122,2018-12-27,
14207,INN21124,2018-01-07,
14208,INN21125,2018-01-07,
14209,INN21127,2018-08-30,
14210,INN21128,2017-08-31,
14211,INN21129,2018-11-19,
14212,INN21130,2018-08-31,
14213,INN21131,2018-10-06,
14214,INN21132,2017-09-15,
14215,INN21133,2018-01-19,
14216,INN21137,2018-06-26,
14217,INN21138,2018-05-04,
14218,INN21142,2017-11-23,
14219,INN21143,2017-12-05,
14220,INN21144,2018-12-22,
14221,INN21145,2018-11-03,
14222,INN21146,2018-12-09,
14223,INN21147,2017-11-01,
14224,INN21148,2018-06-17,
14225,INN21149,2018-07-12,
14226,INN21150,2018-10-31,
14227,INN21151,2018-07-16,
14228,INN21152,2018-03-07,
14229,INN21153,2018-08-16,
14230,INN21154,2018-09-03,
14231,INN21155,2017-10-09,
14232,INN21156,2017-09-16,
14233,INN21157,2018-05-08,
14234,INN21158,2018-09-30,
14235,INN21159,2018-04-13,
14236,INN21161,2017-09-14,
14237,INN21163,2018-09-18,
14238,INN21164,2018-10-04,
14239,INN21165,2018-09-09,
14240,INN21167,2018-06-09,
14241,INN21168,2018-09-04,
14242,INN21169,2018-04-08,
14243,INN21170,2018-04-03,
14244,INN21174,2017-10-12,
14245,INN21175,2018-06-29,
14246,INN21177,2017-09-14,
14247,INN21178,2018-04-17,
14248,INN21179,2018-12-19,
14249,INN21180,2017-08-05,
14250,INN21182,2018-04-15,
14251,INN21183,2018-08-29,
14252,INN21184,2018-05-23,
14253,INN21186,2018-04-20,
14254,INN21187,2018-08-09,
14255,INN21189,2018-02-25,
14256,INN21190,2018-05-12,
14257,INN21191,2018-12-04,
14258,INN21193,2018-11-18,
14259,INN21194,2018-12-07,
14260,INN21195,2018-02-16,
14261,INN21197,2018-10-16,
14262,INN21199,2018-09-24,
14263,INN21200,2017-10-14,
14264,INN21201,2018-12-17,
14265,INN21202,2018-05-06,
14266,INN21203,2017-11-20,
14267,INN21204,2018-08-17,
14268,INN21205,2018-02-28,
14269,INN21207,2018-12-07,
14270,INN21209,2018-03-01,
14271,INN21210,2018-12-31,
14272,INN21211,2018-02-23,
14273,INN21212,2018-08-25,
14274,INN21215,2017-08-31,
14275,INN21216,2018-12-20,
14276,INN21217,2018-04-24,
14277,INN21218,2018-10-10,
14278,INN21219,2018-03-18,
14279,INN21220,2017-10-01,
14280,INN21221,2018-07-04,
14281,INN21222,2018-04-10,
14282,INN21223,2018-07-05,
14283,INN21224,2018-06-02,
14284,INN21225,2018-03-30,
14285,INN21227,2018-12-15,
14286,INN21228,2018-06-06,
14287,INN21229,2017-09-30,
14288,INN21231,2018-11-16,
14289,INN21232,2018-12-23,
14290,INN21233,2017-10-25,
14291,INN21234,2018-08-04,
14292,INN21235,2018-12-16,
14293,INN21236,2018-05-29,
14294,INN21237,2018-03-30,
14295,INN21238,2018-11-21,
14296,INN21239,2018-04-15,
14297,INN21240,2017-12-11,
14298,INN21242,2018-01-02,
14299,INN21243,2018-10-27,
14300,INN21244,2017-12-01,
14301,INN21247,2018-09-25,
14302,INN21249,2018-10-27,
