Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,check_in,total_nights,check_out
INN15332,2,0,2,2,Meal Plan 1,0,Room_Type 1,226,2018,10,29,Offline,0,0,0,70.0,1,Not_Canceled,2018-10-29,4,2018-11-02
INN15333,3,0,2,1,Meal Plan 1,0,Room_Type 1,35,2018,4,17,Online,0,0,0,101.41,2,Not_Canceled,2018-04-17,3,2018-04-20
INN15334,2,0,0,5,Not Selected,0,Room_Type 1,21,2018,7,5,Online,0,0,0,139.0,1,Not_Canceled,2018-07-05,5,2018-07-10
INN15335,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled,2018-11-01,3,2018-11-04
INN15336,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled,2018-11-04,3,2018-11-07
INN15337,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95.0,0,Canceled,2018-05-13,3,2018-05-16
INN15338,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,87.0,0,Not_Canceled,2017-10-16,2,2017-10-18
INN15339,1,0,1,1,Not Selected,0,Room_Type 1,24,2018,6,13,Online,0,0,0,99.0,2,Not_Canceled,2018-06-13,2,2018-06-15
INN15340,0,2,2,5,Meal Plan 1,0,Room_Type 2,40,2018,9,4,Online,0,0,0,106.9,0,Canceled,2018-09-04,7,2018-09-11
INN15341,2,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,8,21,Online,0,0,0,167.0,0,Canceled,2018-08-21,1,2018-08-22
INN15342,3,0,0,2,Meal Plan 1,0,Room_Type 4,8,2018,2,5,Online,0,0,0,127.0,1,Canceled,2018-02-05,2,2018-02-07
INN15343,2,0,2,5,Meal Plan 1,1,Room_Type 1,102,2018,7,23,Online,0,0,0,114.3,1,Not_Canceled,2018-07-23,7,2018-07-30
INN15344,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,2018-06-15,2,2018-06-17
INN15345,2,0,2,4,Meal Plan 1,0,Room_Type 1,281,2018,12,28,Online,0,0,0,68.07,1,Not_Canceled,2018-12-28,6,2019-01-03
INN15346,3,0,0,1,Meal Plan 1,0,Room_Type 4,27,2018,7,23,Online,0,0,0,187.0,2,Not_Canceled,2018-07-23,1,2018-07-24
INN15347,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2017,11,17,Offline,0,0,0,86.6,1,Not_Canceled,2017-11-17,2,2017-11-19
INN15348,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0,Canceled,2018-11-04,3,2018-11-07
INN15349,3,0,0,1,Meal Plan 1,0,Room_Type 4,1,2018,12,6,Online,0,0,0,154.0,2,Not_Canceled,2018-12-06,1,2018-12-07
INN15350,2,0,2,1,Meal Plan 1,0,Room_Type 4,3,2018,7,10,Online,0,0,0,162.67,0,Canceled,2018-07-10,3,2018-07-13
INN15351,1,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Complementary,0,0,0,3.0,0,Not_Canceled,2018-10-23,2,2018-10-25
INN15352,2,0,1,2,Meal Plan 1,0,Room_Type 1,7,2018,8,15,Online,0,0,0,165.67,2,Not_Canceled,2018-08-15,3,2018-08-18
INN15353,2,0,0,1,Meal Plan 2,0,Room_Type 1,72,2017,9,18,Offline,0,0,0,108.0,0,Not_Canceled,2017-09-18,1,2017-09-19
INN15354,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled,2017-08-14,2,2017-08-16
INN15355,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled,2018-07-30,2,2018-08-01
INN15356,3,0,0,1,Meal Plan 1,0,Room_Type 4,69,2018,7,2,Online,0,0,0,150.3,0,Canceled,2018-07-02,1,2018-07-03
INN15357,1,0,1,1,Meal Plan 1,0,Room_Type 1,66,2018,4,2,Online,0,0,0,88.2,0,Canceled,2018-04-02,2,2018-04-04
INN15358,2,0,1,3,Meal Plan 1,0,Room_Type 4,167,2018,12,26,Online,0,0,0,97.75,0,Canceled,2018-12-26,4,2018-12-30
INN15359,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75.0,0,Canceled,2018-09-26,3,2018-09-29
INN15360,2,0,1,3,Meal Plan 1,0,Room_Type 2,121,2018,2,15,Online,0,0,0,58.91,2,Not_Canceled,2018-02-15,4,2018-02-19
INN15361,2,0,0,1,Meal Plan 1,0,Room_Type 1,23,2017,9,4,Online,0,0,0,105.0,0,Not_Canceled,2017-09-04,1,2017-09-05
INN15362,1,0,1,1,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled,2018-06-06,2,2018-06-08
INN15363,2,0,1,4,Meal Plan 1,0,Room_Type 1,75,2018,4,4,Online,0,0,0,87.55,1,Not_Canceled,2018-04-04,5,2018-04-09
INN15365,2,0,0,2,Meal Plan 1,0,Room_Type 4,86,2018,10,26,Online,0,0,0,104.4,1,Canceled,2018-10-26,2,2018-10-28
INN15366,3,0,2,7,Meal Plan 2,0,Room_Type 4,142,2018,10,21,Online,0,0,0,187.0,0,Canceled,2018-10-21,9,2018-10-30
INN15367,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,2017,12,3,Offline,0,0,0,55.0,0,Not_Canceled,2017-12-03,2,2017-12-05
INN15368,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,2018,9,19,Offline,0,0,0,118.15,0,Canceled,2018-09-19,1,2018-09-20
INN15369,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,2,18,Online,0,0,0,79.0,0,Not_Canceled,2018-02-18,1,2018-02-19
INN15370,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2017,8,28,Online,0,0,0,90.0,2,Not_Canceled,2017-08-28,1,2017-08-29
INN15371,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled,2018-02-28,3,2018-03-03
INN15372,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled,2018-11-01,3,2018-11-04
INN15373,2,0,1,4,Meal Plan 1,0,Room_Type 1,194,2018,9,7,Online,0,0,0,116.45,1,Canceled,2018-09-07,5,2018-09-12
INN15374,2,0,2,3,Meal Plan 1,0,Room_Type 4,129,2018,7,31,Online,0,0,0,120.6,0,Canceled,2018-07-31,5,2018-08-05
INN15375,2,0,0,3,Meal Plan 1,0,Room_Type 1,34,2017,10,29,Online,0,0,0,87.32,1,Not_Canceled,2017-10-29,3,2017-11-01
INN15376,2,1,0,3,Meal Plan 1,0,Room_Type 1,159,2018,5,26,Online,0,0,0,119.85,1,Canceled,2018-05-26,3,2018-05-29
INN15377,2,0,1,4,Meal Plan 1,0,Room_Type 4,60,2018,4,18,Online,0,0,0,110.5,0,Not_Canceled,2018-04-18,5,2018-04-23
INN15378,2,0,0,3,Not Selected,0,Room_Type 1,44,2018,8,31,Online,0,0,0,99.0,1,Not_Canceled,2018-08-31,3,2018-09-03
INN15379,2,0,0,3,Meal Plan 1,0,Room_Type 4,57,2017,11,17,Offline,0,0,0,60.0,0,Not_Canceled,2017-11-17,3,2017-11-20
INN15380,2,0,1,2,Meal Plan 1,0,Room_Type 4,15,2018,9,2,Online,0,0,0,153.0,0,Not_Canceled,2018-09-02,3,2018-09-05
INN15381,2,0,0,2,Meal Plan 1,0,Room_Type 1,57,2018,11,11,Offline,0,0,0,75.0,0,Not_Canceled,2018-11-11,2,2018-11-13
INN15382,3,0,0,3,Meal Plan 1,0,Room_Type 1,199,2018,8,9,Online,0,0,0,128.7,2,Canceled,2018-08-09,3,2018-08-12
INN15383,1,0,2,1,Meal Plan 1,0,Room_Type 1,38,2018,6,19,Offline,0,0,0,81.0,0,Canceled,2018-06-19,3,2018-06-22
INN15384,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115.0,0,Canceled,2018-07-21,2,2018-07-23
INN15385,2,0,1,3,Meal Plan 1,0,Room_Type 1,8,2018,11,3,Online,0,0,0,127.5,3,Not_Canceled,2018-11-03,4,2018-11-07
INN15386,2,0,0,3,Meal Plan 1,0,Room_Type 1,62,2018,6,9,Online,0,0,0,117.9,0,Not_Canceled,2018-06-09,3,2018-06-12
INN15387,2,0,2,2,Meal Plan 1,0,Room_Type 4,90,2018,8,7,Online,0,0,0,133.2,0,Not_Canceled,2018-08-07,4,2018-08-11
INN15388,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,95.0,0,Not_Canceled,2018-10-13,3,2018-10-16
INN15389,2,0,2,2,Meal Plan 1,0,Room_Type 1,26,2018,10,9,Offline,0,0,0,85.0,0,Not_Canceled,2018-10-09,4,2018-10-13
INN15390,2,0,0,2,Meal Plan 1,0,Room_Type 1,68,2017,9,29,Offline,0,0,0,65.0,0,Not_Canceled,2017-09-29,2,2017-10-01
INN15391,1,0,1,1,Meal Plan 1,0,Room_Type 1,42,2018,8,15,Offline,0,0,0,72.0,0,Canceled,2018-08-15,2,2018-08-17
INN15392,2,0,1,2,Meal Plan 1,0,Room_Type 1,6,2017,11,9,Offline,0,0,0,80.0,0,Not_Canceled,2017-11-09,3,2017-11-12
INN15393,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,80.0,0,Not_Canceled,2018-10-13,3,2018-10-16
INN15394,2,1,0,2,Meal Plan 1,0,Room_Type 1,58,2018,12,8,Online,0,0,0,109.8,0,Canceled,2018-12-08,2,2018-12-10
INN15395,1,0,2,7,Meal Plan 1,0,Room_Type 1,28,2018,2,3,Online,0,0,0,74.7,0,Canceled,2018-02-03,9,2018-02-12
INN15396,2,0,2,4,Meal Plan 1,0,Room_Type 1,261,2018,10,22,Online,0,0,0,93.78,1,Not_Canceled,2018-10-22,6,2018-10-28
INN15397,2,0,1,1,Not Selected,0,Room_Type 1,1,2018,8,1,Online,0,0,0,71.65,0,Not_Canceled,2018-08-01,2,2018-08-03
INN15398,1,0,1,1,Meal Plan 1,0,Room_Type 4,11,2018,10,3,Online,0,0,0,130.9,1,Not_Canceled,2018-10-03,2,2018-10-05
INN15399,2,0,0,2,Meal Plan 1,0,Room_Type 2,11,2017,12,11,Complementary,0,0,0,0.0,1,Not_Canceled,2017-12-11,2,2017-12-13
INN15400,3,0,0,2,Meal Plan 1,0,Room_Type 1,55,2018,4,29,Online,0,0,0,159.3,2,Not_Canceled,2018-04-29,2,2018-05-01
INN15401,2,0,2,1,Meal Plan 1,0,Room_Type 1,60,2018,8,13,Online,0,0,0,135.9,1,Not_Canceled,2018-08-13,3,2018-08-16
INN15402,2,1,2,0,Meal Plan 1,0,Room_Type 1,68,2018,4,24,Online,0,0,0,117.0,2,Not_Canceled,2018-04-24,2,2018-04-26
INN15403,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,107.0,0,Canceled,2018-09-26,3,2018-09-29
INN15404,2,0,1,0,Not Selected,0,Room_Type 1,52,2018,8,28,Online,0,0,0,99.0,3,Not_Canceled,2018-08-28,1,2018-08-29
INN15405,1,0,2,1,Meal Plan 1,0,Room_Type 1,24,2018,12,18,Online,0,0,0,104.0,1,Not_Canceled,2018-12-18,3,2018-12-21
INN15406,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,3,18,Offline,0,0,0,70.0,2,Not_Canceled,2018-03-18,2,2018-03-20
INN15407,2,1,0,3,Meal Plan 1,0,Room_Type 1,113,2018,7,12,Online,0,0,0,121.5,0,Not_Canceled,2018-07-12,3,2018-07-15
INN15408,2,0,2,5,Not Selected,0,Room_Type 1,125,2018,7,10,Offline,0,0,0,63.75,2,Not_Canceled,2018-07-10,7,2018-07-17
INN15409,2,0,0,4,Meal Plan 1,0,Room_Type 1,2,2018,11,22,Online,0,0,0,97.54,1,Not_Canceled,2018-11-22,4,2018-11-26
INN15410,2,0,2,4,Meal Plan 1,0,Room_Type 1,114,2018,2,26,Offline,0,0,0,85.0,1,Not_Canceled,2018-02-26,6,2018-03-04
INN15411,2,0,0,1,Meal Plan 1,0,Room_Type 4,21,2017,10,8,Online,0,0,0,117.0,1,Canceled,2017-10-08,1,2017-10-09
INN15412,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,Offline,0,0,0,90.0,0,Canceled,2018-10-16,1,2018-10-17
INN15413,2,0,2,3,Meal Plan 1,0,Room_Type 1,75,2018,4,1,Online,0,0,0,82.45,0,Canceled,2018-04-01,5,2018-04-06
INN15414,2,0,1,4,Not Selected,0,Room_Type 1,51,2018,11,2,Online,0,0,0,88.0,2,Not_Canceled,2018-11-02,5,2018-11-07
INN15415,2,0,0,3,Not Selected,0,Room_Type 1,64,2018,4,12,Online,0,0,0,94.5,0,Canceled,2018-04-12,3,2018-04-15
INN15416,1,0,1,2,Meal Plan 1,0,Room_Type 1,50,2018,11,18,Online,0,0,0,86.4,2,Not_Canceled,2018-11-18,3,2018-11-21
INN15417,2,0,0,4,Meal Plan 1,0,Room_Type 1,93,2017,10,7,Online,0,0,0,89.25,1,Not_Canceled,2017-10-07,4,2017-10-11
INN15418,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,2018-06-24,2,2018-06-26
INN15419,2,0,2,2,Meal Plan 1,0,Room_Type 1,33,2018,11,13,Online,0,0,0,97.4,1,Not_Canceled,2018-11-13,4,2018-11-17
INN15420,2,0,0,4,Meal Plan 1,0,Room_Type 4,58,2017,11,18,Offline,0,0,0,60.0,0,Not_Canceled,2017-11-18,4,2017-11-22
INN15421,2,2,0,1,Meal Plan 1,0,Room_Type 6,2,2017,8,26,Online,0,0,0,156.0,2,Not_Canceled,2017-08-26,1,2017-08-27
INN15422,2,0,1,3,Meal Plan 1,0,Room_Type 1,99,2018,4,28,Online,0,0,0,101.58,1,Not_Canceled,2018-04-28,4,2018-05-02
INN15423,1,0,0,2,Meal Plan 1,0,Room_Type 6,13,2018,9,27,Online,0,0,0,176.33,0,Not_Canceled,2018-09-27,2,2018-09-29
INN15424,2,0,2,1,Meal Plan 1,0,Room_Type 1,228,2018,10,30,Online,0,0,0,87.9,0,Canceled,2018-10-30,3,2018-11-02
INN15425,1,0,0,2,Meal Plan 1,0,Room_Type 4,7,2018,9,21,Corporate,1,0,1,119.0,1,Not_Canceled,2018-09-21,2,2018-09-23
INN15426,2,0,0,1,Not Selected,0,Room_Type 1,18,2018,6,23,Online,0,0,0,89.0,0,Not_Canceled,2018-06-23,1,2018-06-24
INN15427,2,0,0,2,Meal Plan 1,0,Room_Type 1,182,2018,9,30,Online,0,0,0,117.9,2,Canceled,2018-09-30,2,2018-10-02
INN15428,1,0,0,1,Meal Plan 1,0,Room_Type 1,58,2018,11,11,Offline,0,0,0,80.0,0,Not_Canceled,2018-11-11,1,2018-11-12
INN15429,2,0,1,0,Not Selected,0,Room_Type 1,11,2018,2,14,Online,0,0,0,109.0,0,Not_Canceled,2018-02-14,1,2018-02-15
INN15430,2,1,2,5,Meal Plan 1,0,Room_Type 1,106,2017,7,29,Online,0,0,0,106.75,2,Canceled,2017-07-29,7,2017-08-05
INN15431,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,85.0,0,Not_Canceled,2018-12-02,2,2018-12-04
INN15432,3,0,1,3,Meal Plan 1,0,Room_Type 1,4,2018,2,15,Offline,0,0,0,92.65,1,Not_Canceled,2018-02-15,4,2018-02-19
INN15433,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,2017,9,9,Corporate,0,0,0,100.0,0,Not_Canceled,2017-09-09,2,2017-09-11
INN15434,2,0,2,2,Not Selected,0,Room_Type 1,9,2018,10,16,Online,0,0,0,140.0,1,Canceled,2018-10-16,4,2018-10-20
INN15435,2,0,1,1,Not Selected,0,Room_Type 1,39,2018,11,19,Online,0,0,0,88.0,2,Not_Canceled,2018-11-19,2,2018-11-21
INN15436,2,0,0,2,Meal Plan 1,0,Room_Type 2,9,2018,1,29,Online,0,0,0,78.25,1,Not_Canceled,2018-01-29,2,2018-01-31
INN15437,2,0,1,3,Meal Plan 1,0,Room_Type 1,222,2018,9,29,Online,0,0,0,111.35,2,Canceled,2018-09-29,4,2018-10-03
INN15438,2,0,2,1,Meal Plan 1,0,Room_Type 1,11,2018,10,30,Online,0,0,0,133.33,1,Not_Canceled,2018-10-30,3,2018-11-02
INN15440,2,0,0,2,Not Selected,1,Room_Type 1,11,2018,11,18,Online,0,0,0,104.0,1,Not_Canceled,2018-11-18,2,2018-11-20
INN15441,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled,2018-11-03,3,2018-11-06
INN15442,2,0,1,1,Meal Plan 1,0,Room_Type 1,35,2018,9,17,Offline,0,0,0,85.5,0,Not_Canceled,2018-09-17,2,2018-09-19
INN15443,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,9,14,Offline,0,0,0,130.0,0,Not_Canceled,2018-09-14,2,2018-09-16
INN15444,2,0,2,3,Meal Plan 1,0,Room_Type 4,58,2018,12,29,Online,0,0,0,178.56,2,Not_Canceled,2018-12-29,5,2019-01-03
INN15445,2,0,2,3,Meal Plan 1,0,Room_Type 1,138,2018,8,4,Online,0,0,0,104.55,0,Canceled,2018-08-04,5,2018-08-09
INN15446,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,2017,12,4,Offline,0,0,0,80.27,0,Not_Canceled,2017-12-04,3,2017-12-07
INN15447,2,0,1,3,Not Selected,0,Room_Type 1,38,2018,3,14,Online,0,0,0,71.1,0,Not_Canceled,2018-03-14,4,2018-03-18
INN15448,2,0,2,2,Meal Plan 1,0,Room_Type 1,67,2018,12,2,Offline,0,0,0,75.0,0,Not_Canceled,2018-12-02,4,2018-12-06
INN15449,2,0,0,1,Not Selected,0,Room_Type 1,109,2018,10,11,Online,0,0,0,108.0,0,Canceled,2018-10-11,1,2018-10-12
INN15450,2,0,0,1,Meal Plan 1,1,Room_Type 1,2,2018,7,8,Corporate,1,2,4,77.0,0,Not_Canceled,2018-07-08,1,2018-07-09
INN15451,2,2,2,5,Meal Plan 2,0,Room_Type 6,32,2018,4,16,Online,0,0,0,228.6,0,Canceled,2018-04-16,7,2018-04-23
INN15452,2,0,0,2,Meal Plan 1,0,Room_Type 1,35,2017,10,8,Online,0,0,0,103.05,3,Not_Canceled,2017-10-08,2,2017-10-10
INN15453,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,2,4,Online,0,0,0,86.0,1,Not_Canceled,2018-02-04,1,2018-02-05
INN15454,2,0,1,3,Meal Plan 1,0,Room_Type 4,5,2018,1,28,Online,0,0,0,108.0,0,Not_Canceled,2018-01-28,4,2018-02-01
INN15455,2,0,2,1,Meal Plan 1,0,Room_Type 1,76,2018,2,21,Online,0,0,0,80.3,1,Not_Canceled,2018-02-21,3,2018-02-24
INN15456,2,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,94.5,0,Canceled,2017-08-08,3,2017-08-11
INN15457,1,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,0,Not_Canceled,2017-09-25,4,2017-09-29
INN15458,3,0,2,5,Meal Plan 1,0,Room_Type 4,168,2018,7,17,Online,0,0,0,126.41,2,Canceled,2018-07-17,7,2018-07-24
INN15459,2,0,1,2,Meal Plan 1,0,Room_Type 1,149,2018,6,10,Online,0,0,0,120.0,1,Not_Canceled,2018-06-10,3,2018-06-13
INN15460,1,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,10,27,Online,0,0,0,159.0,2,Not_Canceled,2018-10-27,4,2018-10-31
INN15461,2,0,0,1,Meal Plan 1,0,Room_Type 4,23,2018,8,3,Online,0,0,0,166.0,1,Not_Canceled,2018-08-03,1,2018-08-04
INN15462,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,9,21,Offline,0,0,0,65.0,0,Not_Canceled,2017-09-21,2,2017-09-23
INN15463,2,1,0,2,Not Selected,0,Room_Type 1,210,2018,8,16,Online,0,0,0,90.0,2,Canceled,2018-08-16,2,2018-08-18
INN15464,2,0,0,3,Meal Plan 1,1,Room_Type 1,4,2018,3,24,Online,0,0,0,156.67,1,Not_Canceled,2018-03-24,3,2018-03-27
INN15465,1,0,1,4,Meal Plan 1,0,Room_Type 1,179,2018,7,4,Online,0,0,0,66.76,1,Not_Canceled,2018-07-04,5,2018-07-09
INN15466,2,0,0,2,Meal Plan 1,0,Room_Type 4,1,2017,10,7,Online,0,0,0,155.0,0,Not_Canceled,2017-10-07,2,2017-10-09
INN15467,2,0,1,3,Meal Plan 1,0,Room_Type 1,131,2018,8,1,Online,0,0,0,99.45,1,Not_Canceled,2018-08-01,4,2018-08-05
INN15468,2,0,0,3,Meal Plan 1,0,Room_Type 1,57,2018,12,8,Online,0,0,0,96.6,1,Not_Canceled,2018-12-08,3,2018-12-11
INN15469,2,0,0,2,Meal Plan 1,0,Room_Type 4,55,2018,6,21,Online,0,0,0,113.4,2,Not_Canceled,2018-06-21,2,2018-06-23
INN15470,1,0,1,0,Meal Plan 1,0,Room_Type 4,5,2018,9,12,Aviation,0,0,0,110.0,0,Canceled,2018-09-12,1,2018-09-13
INN15471,2,0,2,5,Meal Plan 1,0,Room_Type 2,288,2018,12,22,Online,0,0,0,67.26,0,Canceled,2018-12-22,7,2018-12-29
INN15472,2,0,0,1,Meal Plan 1,0,Room_Type 1,221,2017,9,18,Online,0,0,0,89.2,0,Canceled,2017-09-18,1,2017-09-19
INN15473,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,2018,6,15,Offline,0,0,0,109.0,0,Canceled,2018-06-15,2,2018-06-17
INN15474,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100.0,0,Canceled,2018-05-20,2,2018-05-22
INN15475,2,0,0,3,Meal Plan 1,0,Room_Type 1,120,2018,6,15,Offline,0,0,0,80.75,0,Not_Canceled,2018-06-15,3,2018-06-18
INN15476,2,1,0,3,Meal Plan 2,0,Room_Type 1,8,2017,9,1,Offline,0,0,0,134.75,2,Not_Canceled,2017-09-01,3,2017-09-04
INN15477,2,0,2,0,Not Selected,0,Room_Type 1,10,2018,4,3,Online,0,0,0,89.0,1,Not_Canceled,2018-04-03,2,2018-04-05
INN15478,2,0,2,6,Not Selected,0,Room_Type 1,149,2018,7,12,Online,0,0,0,89.25,0,Canceled,2018-07-12,8,2018-07-20
INN15479,2,0,0,3,Meal Plan 1,0,Room_Type 1,87,2018,6,9,Online,0,0,0,97.71,0,Canceled,2018-06-09,3,2018-06-12
INN15480,2,0,0,5,Meal Plan 1,0,Room_Type 1,42,2018,11,1,Online,0,0,0,91.8,0,Canceled,2018-11-01,5,2018-11-06
INN15481,4,0,2,0,Meal Plan 1,0,Room_Type 6,1,2018,12,25,Online,0,0,0,120.0,2,Not_Canceled,2018-12-25,2,2018-12-27
INN15482,2,0,2,1,Meal Plan 1,0,Room_Type 4,130,2018,8,27,Online,0,0,0,109.8,2,Not_Canceled,2018-08-27,3,2018-08-30
INN15483,2,0,2,2,Meal Plan 1,0,Room_Type 1,75,2018,9,17,Offline,0,0,0,80.75,0,Not_Canceled,2018-09-17,4,2018-09-21
INN15484,2,0,0,1,Not Selected,0,Room_Type 1,139,2018,7,2,Online,0,0,0,85.5,0,Canceled,2018-07-02,1,2018-07-03
INN15485,2,0,0,1,Not Selected,0,Room_Type 1,6,2018,6,30,Online,0,0,0,139.0,1,Canceled,2018-06-30,1,2018-07-01
INN15486,2,0,0,1,Meal Plan 1,0,Room_Type 1,62,2018,9,3,Online,0,0,0,109.8,1,Not_Canceled,2018-09-03,1,2018-09-04
INN15487,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,27,Complementary,0,0,0,0.0,3,Not_Canceled,2018-01-27,1,2018-01-28
INN15488,2,0,0,2,Meal Plan 1,0,Room_Type 1,185,2018,5,6,Online,0,0,0,81.77,2,Canceled,2018-05-06,2,2018-05-08
INN15489,2,0,1,0,Meal Plan 1,0,Room_Type 4,1,2018,1,4,Online,0,0,0,99.0,1,Not_Canceled,2018-01-04,1,2018-01-05
INN15490,2,0,0,3,Meal Plan 1,0,Room_Type 1,178,2018,8,25,Online,0,0,0,96.3,0,Canceled,2018-08-25,3,2018-08-28
INN15491,1,0,2,2,Meal Plan 1,0,Room_Type 4,119,2018,8,5,Online,0,0,0,144.45,0,Canceled,2018-08-05,4,2018-08-09
INN15492,2,0,1,3,Not Selected,0,Room_Type 1,107,2018,12,26,Online,0,0,0,61.09,1,Not_Canceled,2018-12-26,4,2018-12-30
INN15493,2,1,2,1,Meal Plan 1,0,Room_Type 1,68,2018,7,24,Online,0,0,0,121.5,0,Canceled,2018-07-24,3,2018-07-27
INN15494,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,8,29,Online,0,0,0,118.15,0,Not_Canceled,2018-08-29,4,2018-09-02
INN15495,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled,2018-06-15,2,2018-06-17
INN15496,2,0,1,1,Meal Plan 1,0,Room_Type 1,5,2018,8,13,Online,0,0,0,174.0,2,Not_Canceled,2018-08-13,2,2018-08-15
INN15497,1,0,1,1,Meal Plan 1,0,Room_Type 1,16,2018,2,6,Online,0,0,0,85.0,0,Canceled,2018-02-06,2,2018-02-08
INN15498,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120.0,0,Canceled,2018-09-15,2,2018-09-17
INN15499,2,0,0,2,Meal Plan 2,0,Room_Type 1,30,2017,9,30,Offline,0,0,0,121.0,0,Not_Canceled,2017-09-30,2,2017-10-02
INN15500,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,76.67,0,Not_Canceled,2017-09-04,3,2017-09-07
INN15501,2,0,0,1,Meal Plan 1,0,Room_Type 1,49,2018,9,2,Online,0,0,0,109.8,3,Not_Canceled,2018-09-02,1,2018-09-03
INN15502,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2018,11,5,Online,0,0,0,130.0,1,Canceled,2018-11-05,1,2018-11-06
INN15503,2,1,1,2,Meal Plan 1,0,Room_Type 4,46,2018,12,2,Online,0,0,0,102.6,1,Not_Canceled,2018-12-02,3,2018-12-05
INN15504,2,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,224.67,0,Canceled,2017-09-23,3,2017-09-26
INN15505,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80.0,0,Not_Canceled,2018-04-20,4,2018-04-24
INN15506,1,0,0,3,Meal Plan 1,1,Room_Type 1,5,2018,8,30,Corporate,0,0,0,67.0,0,Not_Canceled,2018-08-30,3,2018-09-02
INN15507,3,0,1,2,Meal Plan 1,0,Room_Type 4,158,2018,8,15,Offline,0,0,0,107.1,0,Canceled,2018-08-15,3,2018-08-18
INN15508,2,0,0,1,Not Selected,0,Room_Type 1,36,2018,6,16,Online,0,0,0,116.1,1,Not_Canceled,2018-06-16,1,2018-06-17
